session_id,user_id,timestamp,page_type,device_type,country,referral_source,time_on_page_seconds,items_in_cart,purchased,date,year,month,month_name,day,day_name,hour
session_1059,user_1381,2025-03-17 12:12:56,home,mobile,canada,google,173.0,0.0,0,2025-03-17,2025,3,March,17,Monday,12
session_1059,user_1381,2025-03-17 12:15:29,product_page,mobile,canada,google,153.0,0.0,0,2025-03-17,2025,3,March,17,Monday,12
session_106,user_1524,2025-01-26 20:08:51,home,desktop,uk,google,139.0,0.0,0,2025-01-26,2025,1,January,26,Sunday,20
session_106,user_1524,2025-01-26 20:09:57,product_page,desktop,uk,google,66.0,1.0,0,2025-01-26,2025,1,January,26,Sunday,20
session_1060,user_1617,2025-02-11 03:56:07,home,tablet,usa,direct,137.0,0.0,0,2025-02-11,2025,2,February,11,Tuesday,3
session_1060,user_1617,2025-02-11 03:58:28,product_page,tablet,usa,direct,141.0,0.0,0,2025-02-11,2025,2,February,11,Tuesday,3
session_1061,user_1328,2025-05-27 16:29:20,home,mobile,usa,social media,21.0,0.0,1,2025-05-27,2025,5,May,27,Tuesday,16
session_1061,user_1328,2025-05-27 16:31:57,product_page,mobile,usa,social media,157.0,3.0,1,2025-05-27,2025,5,May,27,Tuesday,16
session_1061,user_1328,2025-05-27 16:32:34,cart,mobile,usa,social media,37.0,3.0,1,2025-05-27,2025,5,May,27,Tuesday,16
session_1061,user_1328,2025-05-27 16:33:20,checkout,mobile,usa,social media,46.0,3.0,1,2025-05-27,2025,5,May,27,Tuesday,16
session_1061,user_1328,2025-05-27 16:34:41,confirmation,mobile,usa,social media,81.0,0.0,1,2025-05-27,2025,5,May,27,Tuesday,16
session_1062,user_2713,2025-01-06 04:50:38,home,mobile,france,google,89.0,0.0,1,2025-01-06,2025,1,January,6,Monday,4
session_1062,user_2713,2025-01-06 04:52:20,product_page,mobile,france,google,102.0,3.0,1,2025-01-06,2025,1,January,6,Monday,4
session_1062,user_2713,2025-01-06 04:53:33,cart,mobile,france,google,73.0,3.0,1,2025-01-06,2025,1,January,6,Monday,4
session_1062,user_2713,2025-01-06 04:54:06,checkout,mobile,france,google,33.0,3.0,1,2025-01-06,2025,1,January,6,Monday,4
session_1062,user_2713,2025-01-06 04:54:41,confirmation,mobile,france,google,35.0,0.0,1,2025-01-06,2025,1,January,6,Monday,4
session_1063,user_1114,2025-07-04 20:08:16,home,mobile,germany,social media,178.0,0.0,0,2025-07-04,2025,7,July,4,Friday,20
session_1063,user_1114,2025-07-04 20:09:47,product_page,mobile,germany,social media,91.0,2.0,0,2025-07-04,2025,7,July,4,Friday,20
session_1064,user_2115,2025-08-13 14:48:20,home,desktop,usa,email,84.0,0.0,0,2025-08-13,2025,8,August,13,Wednesday,14
session_1064,user_2115,2025-08-13 14:48:49,product_page,desktop,usa,email,29.0,2.0,0,2025-08-13,2025,8,August,13,Wednesday,14
session_1065,user_2718,2025-03-24 07:15:53,home,tablet,france,google,43.0,0.0,0,2025-03-24,2025,3,March,24,Monday,7
session_1066,user_2347,2025-01-28 20:20:57,home,tablet,australia,google,169.0,0.0,0,2025-01-28,2025,1,January,28,Tuesday,20
session_1066,user_2347,2025-01-28 20:22:57,product_page,tablet,australia,google,120.0,0.0,0,2025-01-28,2025,1,January,28,Tuesday,20
session_1067,user_1459,2025-02-04 21:52:32,home,mobile,australia,google,79.0,0.0,0,2025-02-04,2025,2,February,4,Tuesday,21
session_1068,user_2032,2025-08-24 18:18:04,home,tablet,germany,direct,34.0,0.0,0,2025-08-24,2025,8,August,24,Sunday,18
session_1068,user_2032,2025-08-24 18:18:40,product_page,tablet,germany,direct,36.0,2.0,0,2025-08-24,2025,8,August,24,Sunday,18
session_1069,user_2948,2025-07-23 03:18:17,home,tablet,germany,direct,91.0,0.0,0,2025-07-23,2025,7,July,23,Wednesday,3
session_1069,user_2948,2025-07-23 03:19:43,product_page,tablet,germany,direct,86.0,1.0,0,2025-07-23,2025,7,July,23,Wednesday,3
session_107,user_2173,2025-01-02 05:30:07,home,mobile,uk,email,15.0,0.0,0,2025-01-02,2025,1,January,2,Thursday,5
session_107,user_2173,2025-01-02 05:30:37,product_page,mobile,uk,email,30.0,0.0,0,2025-01-02,2025,1,January,2,Thursday,5
session_1070,user_1569,2025-04-30 14:49:17,home,tablet,india,social media,156.0,0.0,0,2025-04-30,2025,4,April,30,Wednesday,14
session_1070,user_1569,2025-04-30 14:50:49,product_page,tablet,india,social media,92.0,0.0,0,2025-04-30,2025,4,April,30,Wednesday,14
session_1070,user_1569,2025-04-30 14:53:02,cart,tablet,india,social media,133.0,1.0,0,2025-04-30,2025,4,April,30,Wednesday,14
session_1071,user_2602,2025-02-27 03:03:27,home,desktop,germany,social media,58.0,0.0,0,2025-02-27,2025,2,February,27,Thursday,3
session_1071,user_2602,2025-02-27 03:05:56,product_page,desktop,germany,social media,149.0,4.0,0,2025-02-27,2025,2,February,27,Thursday,3
session_1072,user_1364,2025-07-23 17:27:43,home,mobile,usa,google,139.0,0.0,0,2025-07-23,2025,7,July,23,Wednesday,17
session_1072,user_1364,2025-07-23 17:29:21,product_page,mobile,usa,google,98.0,0.0,0,2025-07-23,2025,7,July,23,Wednesday,17
session_1073,user_2463,2025-01-07 04:40:36,home,mobile,uk,google,43.0,0.0,1,2025-01-07,2025,1,January,7,Tuesday,4
session_1073,user_2463,2025-01-07 04:42:23,product_page,mobile,uk,google,107.0,0.0,1,2025-01-07,2025,1,January,7,Tuesday,4
session_1073,user_2463,2025-01-07 04:43:23,cart,mobile,uk,google,60.0,5.0,1,2025-01-07,2025,1,January,7,Tuesday,4
session_1073,user_2463,2025-01-07 04:45:21,checkout,mobile,uk,google,118.0,5.0,1,2025-01-07,2025,1,January,7,Tuesday,4
session_1073,user_2463,2025-01-07 04:47:24,confirmation,mobile,uk,google,123.0,0.0,1,2025-01-07,2025,1,January,7,Tuesday,4
session_1074,user_2249,2025-07-26 17:28:22,home,desktop,france,direct,124.0,0.0,1,2025-07-26,2025,7,July,26,Saturday,17
session_1074,user_2249,2025-07-26 17:30:52,product_page,desktop,france,direct,150.0,0.0,1,2025-07-26,2025,7,July,26,Saturday,17
session_1074,user_2249,2025-07-26 17:32:00,cart,desktop,france,direct,68.0,0.0,1,2025-07-26,2025,7,July,26,Saturday,17
session_1074,user_2249,2025-07-26 17:33:47,checkout,desktop,france,direct,107.0,3.0,1,2025-07-26,2025,7,July,26,Saturday,17
session_1074,user_2249,2025-07-26 17:34:05,confirmation,desktop,france,direct,18.0,0.0,1,2025-07-26,2025,7,July,26,Saturday,17
session_1075,user_1013,2025-02-13 01:15:13,home,desktop,australia,google,57.0,0.0,0,2025-02-13,2025,2,February,13,Thursday,1
session_1075,user_1013,2025-02-13 01:18:13,product_page,desktop,australia,google,180.0,4.0,0,2025-02-13,2025,2,February,13,Thursday,1
session_1076,user_2114,2025-02-06 13:39:51,home,desktop,uk,google,30.0,0.0,0,2025-02-06,2025,2,February,6,Thursday,13
session_1076,user_2114,2025-02-06 13:42:16,product_page,desktop,uk,google,145.0,0.0,0,2025-02-06,2025,2,February,6,Thursday,13
session_1077,user_2086,2025-08-27 15:06:44,home,desktop,australia,google,75.0,0.0,0,2025-08-27,2025,8,August,27,Wednesday,15
session_1078,user_2831,2025-07-12 15:30:28,home,desktop,germany,email,20.0,0.0,0,2025-07-12,2025,7,July,12,Saturday,15
session_1079,user_1802,2025-07-14 03:19:39,home,mobile,uk,direct,162.0,0.0,0,2025-07-14,2025,7,July,14,Monday,3
session_1079,user_1802,2025-07-14 03:19:55,product_page,mobile,uk,direct,16.0,0.0,0,2025-07-14,2025,7,July,14,Monday,3
session_108,user_2167,2025-02-21 13:57:38,home,mobile,canada,email,47.0,0.0,0,2025-02-21,2025,2,February,21,Friday,13
session_108,user_2167,2025-02-21 13:58:28,product_page,mobile,canada,email,50.0,5.0,0,2025-02-21,2025,2,February,21,Friday,13
session_1080,user_2805,2025-05-31 00:16:02,home,tablet,germany,social media,130.0,0.0,0,2025-05-31,2025,5,May,31,Saturday,0
session_1080,user_2805,2025-05-31 00:17:10,product_page,tablet,germany,social media,68.0,0.0,0,2025-05-31,2025,5,May,31,Saturday,0
session_1080,user_2805,2025-05-31 00:18:30,cart,tablet,germany,social media,80.0,5.0,0,2025-05-31,2025,5,May,31,Saturday,0
session_1081,user_2776,2025-04-21 03:29:55,home,tablet,uk,google,67.0,0.0,0,2025-04-21,2025,4,April,21,Monday,3
session_1082,user_1058,2025-03-31 03:00:13,home,mobile,germany,google,138.0,0.0,0,2025-03-31,2025,3,March,31,Monday,3
session_1083,user_1410,2025-04-07 18:13:46,home,tablet,usa,direct,121.0,0.0,0,2025-04-07,2025,4,April,7,Monday,18
session_1083,user_1410,2025-04-07 18:15:42,product_page,tablet,usa,direct,116.0,0.0,0,2025-04-07,2025,4,April,7,Monday,18
session_1084,user_2396,2025-05-31 04:01:09,home,desktop,australia,email,51.0,0.0,0,2025-05-31,2025,5,May,31,Saturday,4
session_1085,user_1894,2025-01-11 04:27:52,home,mobile,uk,direct,171.0,0.0,0,2025-01-11,2025,1,January,11,Saturday,4
session_1085,user_1894,2025-01-11 04:29:54,product_page,mobile,uk,direct,122.0,2.0,0,2025-01-11,2025,1,January,11,Saturday,4
session_1085,user_1894,2025-01-11 04:31:56,cart,mobile,uk,direct,122.0,2.0,0,2025-01-11,2025,1,January,11,Saturday,4
session_1086,user_1227,2025-04-14 15:24:24,home,mobile,india,social media,35.0,0.0,0,2025-04-14,2025,4,April,14,Monday,15
session_1087,user_2824,2025-04-30 11:18:19,home,mobile,france,email,19.0,0.0,0,2025-04-30,2025,4,April,30,Wednesday,11
session_1087,user_2824,2025-04-30 11:19:17,product_page,mobile,france,email,58.0,1.0,0,2025-04-30,2025,4,April,30,Wednesday,11
session_1088,user_1902,2025-04-25 07:22:41,home,desktop,uk,google,78.0,0.0,1,2025-04-25,2025,4,April,25,Friday,7
session_1088,user_1902,2025-04-25 07:25:22,product_page,desktop,uk,google,161.0,5.0,1,2025-04-25,2025,4,April,25,Friday,7
session_1088,user_1902,2025-04-25 07:27:39,cart,desktop,uk,google,137.0,5.0,1,2025-04-25,2025,4,April,25,Friday,7
session_1088,user_1902,2025-04-25 07:29:19,checkout,desktop,uk,google,100.0,5.0,1,2025-04-25,2025,4,April,25,Friday,7
session_1088,user_1902,2025-04-25 07:31:08,confirmation,desktop,uk,google,109.0,0.0,1,2025-04-25,2025,4,April,25,Friday,7
session_1089,user_1004,2025-02-03 08:57:13,home,tablet,germany,google,98.0,0.0,0,2025-02-03,2025,2,February,3,Monday,8
session_109,user_1774,2025-07-30 14:11:29,home,mobile,canada,google,149.0,0.0,1,2025-07-30,2025,7,July,30,Wednesday,14
session_109,user_1774,2025-07-30 14:12:01,product_page,mobile,canada,google,32.0,0.0,1,2025-07-30,2025,7,July,30,Wednesday,14
session_109,user_1774,2025-07-30 14:14:53,cart,mobile,canada,google,172.0,2.0,1,2025-07-30,2025,7,July,30,Wednesday,14
session_109,user_1774,2025-07-30 14:17:14,checkout,mobile,canada,google,141.0,2.0,1,2025-07-30,2025,7,July,30,Wednesday,14
session_109,user_1774,2025-07-30 14:17:56,confirmation,mobile,canada,google,42.0,0.0,1,2025-07-30,2025,7,July,30,Wednesday,14
session_1090,user_2322,2025-02-07 02:36:06,home,mobile,australia,google,148.0,0.0,0,2025-02-07,2025,2,February,7,Friday,2
session_1090,user_2322,2025-02-07 02:37:04,product_page,mobile,australia,google,58.0,3.0,0,2025-02-07,2025,2,February,7,Friday,2
session_1091,user_2296,2025-05-24 22:17:17,home,desktop,canada,email,158.0,0.0,0,2025-05-24,2025,5,May,24,Saturday,22
session_1091,user_2296,2025-05-24 22:18:18,product_page,desktop,canada,email,61.0,4.0,0,2025-05-24,2025,5,May,24,Saturday,22
session_1092,user_1786,2025-08-26 00:54:50,home,desktop,germany,email,143.0,0.0,0,2025-08-26,2025,8,August,26,Tuesday,0
session_1092,user_1786,2025-08-26 00:57:46,product_page,desktop,germany,email,176.0,2.0,0,2025-08-26,2025,8,August,26,Tuesday,0
session_1093,user_1006,2025-05-10 11:35:13,home,desktop,usa,direct,100.0,0.0,0,2025-05-10,2025,5,May,10,Saturday,11
session_1093,user_1006,2025-05-10 11:37:41,product_page,desktop,usa,direct,148.0,4.0,0,2025-05-10,2025,5,May,10,Saturday,11
session_1094,user_2289,2025-05-26 22:54:50,home,mobile,germany,google,118.0,0.0,0,2025-05-26,2025,5,May,26,Monday,22
session_1095,user_1541,2025-03-08 08:19:55,home,tablet,usa,direct,17.0,0.0,0,2025-03-08,2025,3,March,8,Saturday,8
session_1095,user_1541,2025-03-08 08:20:59,product_page,tablet,usa,direct,64.0,0.0,0,2025-03-08,2025,3,March,8,Saturday,8
session_1096,user_2861,2025-02-16 11:03:21,home,tablet,france,email,102.0,0.0,0,2025-02-16,2025,2,February,16,Sunday,11
session_1096,user_2861,2025-02-16 11:05:24,product_page,tablet,france,email,123.0,1.0,0,2025-02-16,2025,2,February,16,Sunday,11
session_1097,user_1261,2025-05-24 10:50:25,home,mobile,india,direct,117.0,0.0,0,2025-05-24,2025,5,May,24,Saturday,10
session_1098,user_1905,2025-06-08 04:07:21,home,tablet,usa,google,43.0,0.0,0,2025-06-08,2025,6,June,8,Sunday,4
session_1098,user_1905,2025-06-08 04:08:20,product_page,tablet,usa,google,59.0,0.0,0,2025-06-08,2025,6,June,8,Sunday,4
session_1099,user_1113,2025-08-04 21:20:58,home,desktop,australia,direct,126.0,0.0,0,2025-08-04,2025,8,August,4,Monday,21
session_11,user_2760,2025-06-11 20:27:05,home,tablet,usa,direct,54.0,0.0,0,2025-06-11,2025,6,June,11,Wednesday,20
session_11,user_2760,2025-06-11 20:28:26,product_page,tablet,usa,direct,81.0,4.0,0,2025-06-11,2025,6,June,11,Wednesday,20
session_11,user_2760,2025-06-11 20:30:19,cart,tablet,usa,direct,113.0,4.0,0,2025-06-11,2025,6,June,11,Wednesday,20
session_110,user_2713,2025-01-30 08:29:05,home,tablet,canada,direct,35.0,0.0,1,2025-01-30,2025,1,January,30,Thursday,8
session_110,user_2713,2025-01-30 08:30:09,product_page,tablet,canada,direct,64.0,3.0,1,2025-01-30,2025,1,January,30,Thursday,8
session_110,user_2713,2025-01-30 08:31:03,cart,tablet,canada,direct,54.0,3.0,1,2025-01-30,2025,1,January,30,Thursday,8
session_110,user_2713,2025-01-30 08:33:25,checkout,tablet,canada,direct,142.0,3.0,1,2025-01-30,2025,1,January,30,Thursday,8
session_110,user_2713,2025-01-30 08:34:15,confirmation,tablet,canada,direct,50.0,0.0,1,2025-01-30,2025,1,January,30,Thursday,8
session_1100,user_2939,2025-07-29 13:25:47,home,mobile,germany,social media,15.0,0.0,1,2025-07-29,2025,7,July,29,Tuesday,13
session_1100,user_2939,2025-07-29 13:28:31,product_page,mobile,germany,social media,164.0,5.0,1,2025-07-29,2025,7,July,29,Tuesday,13
session_1100,user_2939,2025-07-29 13:31:03,cart,mobile,germany,social media,152.0,5.0,1,2025-07-29,2025,7,July,29,Tuesday,13
session_1100,user_2939,2025-07-29 13:32:43,checkout,mobile,germany,social media,100.0,5.0,1,2025-07-29,2025,7,July,29,Tuesday,13
session_1100,user_2939,2025-07-29 13:33:32,confirmation,mobile,germany,social media,49.0,0.0,1,2025-07-29,2025,7,July,29,Tuesday,13
session_1101,user_1514,2025-08-13 21:20:28,home,tablet,canada,google,167.0,0.0,0,2025-08-13,2025,8,August,13,Wednesday,21
session_1102,user_2941,2025-06-04 20:23:48,home,tablet,france,email,95.0,0.0,0,2025-06-04,2025,6,June,4,Wednesday,20
session_1103,user_1864,2025-03-26 15:15:04,home,desktop,india,social media,89.0,0.0,0,2025-03-26,2025,3,March,26,Wednesday,15
session_1104,user_2189,2025-05-12 16:50:58,home,desktop,india,google,96.0,0.0,0,2025-05-12,2025,5,May,12,Monday,16
session_1104,user_2189,2025-05-12 16:51:48,product_page,desktop,india,google,50.0,0.0,0,2025-05-12,2025,5,May,12,Monday,16
session_1105,user_1594,2025-02-12 07:45:46,home,mobile,uk,google,15.0,0.0,0,2025-02-12,2025,2,February,12,Wednesday,7
session_1105,user_1594,2025-02-12 07:46:10,product_page,mobile,uk,google,24.0,1.0,0,2025-02-12,2025,2,February,12,Wednesday,7
session_1106,user_2314,2025-08-23 07:47:50,home,desktop,india,google,110.0,0.0,0,2025-08-23,2025,8,August,23,Saturday,7
session_1106,user_2314,2025-08-23 07:49:15,product_page,desktop,india,google,85.0,0.0,0,2025-08-23,2025,8,August,23,Saturday,7
session_1107,user_1643,2025-07-22 15:28:06,home,desktop,france,direct,123.0,0.0,0,2025-07-22,2025,7,July,22,Tuesday,15
session_1107,user_1643,2025-07-22 15:30:20,product_page,desktop,france,direct,134.0,2.0,0,2025-07-22,2025,7,July,22,Tuesday,15
session_1108,user_2048,2025-05-17 04:56:50,home,mobile,france,direct,43.0,0.0,1,2025-05-17,2025,5,May,17,Saturday,4
session_1108,user_2048,2025-05-17 04:57:51,product_page,mobile,france,direct,61.0,1.0,1,2025-05-17,2025,5,May,17,Saturday,4
session_1108,user_2048,2025-05-17 04:59:24,cart,mobile,france,direct,93.0,1.0,1,2025-05-17,2025,5,May,17,Saturday,4
session_1108,user_2048,2025-05-17 05:00:54,checkout,mobile,france,direct,90.0,1.0,1,2025-05-17,2025,5,May,17,Saturday,5
session_1108,user_2048,2025-05-17 05:01:48,confirmation,mobile,france,direct,54.0,0.0,1,2025-05-17,2025,5,May,17,Saturday,5
session_1109,user_1775,2025-07-31 16:07:04,home,tablet,india,google,18.0,0.0,0,2025-07-31,2025,7,July,31,Thursday,16
session_1109,user_1775,2025-07-31 16:09:51,product_page,tablet,india,google,167.0,0.0,0,2025-07-31,2025,7,July,31,Thursday,16
session_111,user_2430,2025-08-27 10:04:00,home,desktop,germany,email,45.0,0.0,0,2025-08-27,2025,8,August,27,Wednesday,10
session_111,user_2430,2025-08-27 10:05:11,product_page,desktop,germany,email,71.0,0.0,0,2025-08-27,2025,8,August,27,Wednesday,10
session_1110,user_1534,2025-01-17 20:28:51,home,mobile,usa,social media,70.0,0.0,1,2025-01-17,2025,1,January,17,Friday,20
session_1110,user_1534,2025-01-17 20:30:33,product_page,mobile,usa,social media,102.0,1.0,1,2025-01-17,2025,1,January,17,Friday,20
session_1110,user_1534,2025-01-17 20:30:49,cart,mobile,usa,social media,16.0,1.0,1,2025-01-17,2025,1,January,17,Friday,20
session_1110,user_1534,2025-01-17 20:32:25,checkout,mobile,usa,social media,96.0,1.0,1,2025-01-17,2025,1,January,17,Friday,20
session_1110,user_1534,2025-01-17 20:32:58,confirmation,mobile,usa,social media,33.0,0.0,1,2025-01-17,2025,1,January,17,Friday,20
session_1111,user_2964,2025-04-05 07:22:15,home,desktop,germany,email,116.0,0.0,1,2025-04-05,2025,4,April,5,Saturday,7
session_1111,user_2964,2025-04-05 07:24:34,product_page,desktop,germany,email,139.0,2.0,1,2025-04-05,2025,4,April,5,Saturday,7
session_1111,user_2964,2025-04-05 07:25:59,cart,desktop,germany,email,85.0,2.0,1,2025-04-05,2025,4,April,5,Saturday,7
session_1111,user_2964,2025-04-05 07:28:13,checkout,desktop,germany,email,134.0,2.0,1,2025-04-05,2025,4,April,5,Saturday,7
session_1111,user_2964,2025-04-05 07:29:35,confirmation,desktop,germany,email,82.0,0.0,1,2025-04-05,2025,4,April,5,Saturday,7
session_1112,user_1323,2025-08-19 03:29:33,home,desktop,france,direct,168.0,0.0,1,2025-08-19,2025,8,August,19,Tuesday,3
session_1112,user_1323,2025-08-19 03:31:08,product_page,desktop,france,direct,95.0,0.0,1,2025-08-19,2025,8,August,19,Tuesday,3
session_1112,user_1323,2025-08-19 03:32:42,cart,desktop,france,direct,94.0,2.0,1,2025-08-19,2025,8,August,19,Tuesday,3
session_1112,user_1323,2025-08-19 03:35:17,checkout,desktop,france,direct,155.0,2.0,1,2025-08-19,2025,8,August,19,Tuesday,3
session_1112,user_1323,2025-08-19 03:36:04,confirmation,desktop,france,direct,47.0,0.0,1,2025-08-19,2025,8,August,19,Tuesday,3
session_1113,user_1495,2025-07-08 12:44:08,home,tablet,india,google,132.0,0.0,0,2025-07-08,2025,7,July,8,Tuesday,12
session_1114,user_1515,2025-06-24 13:11:38,home,desktop,uk,google,176.0,0.0,0,2025-06-24,2025,6,June,24,Tuesday,13
session_1114,user_1515,2025-06-24 13:14:22,product_page,desktop,uk,google,164.0,2.0,0,2025-06-24,2025,6,June,24,Tuesday,13
session_1115,user_1926,2025-08-10 10:08:13,home,tablet,australia,google,57.0,0.0,1,2025-08-10,2025,8,August,10,Sunday,10
session_1115,user_1926,2025-08-10 10:10:45,product_page,tablet,australia,google,152.0,0.0,1,2025-08-10,2025,8,August,10,Sunday,10
session_1115,user_1926,2025-08-10 10:13:36,cart,tablet,australia,google,171.0,0.0,1,2025-08-10,2025,8,August,10,Sunday,10
session_1115,user_1926,2025-08-10 10:15:38,checkout,tablet,australia,google,122.0,3.0,1,2025-08-10,2025,8,August,10,Sunday,10
session_1115,user_1926,2025-08-10 10:18:07,confirmation,tablet,australia,google,149.0,0.0,1,2025-08-10,2025,8,August,10,Sunday,10
session_1116,user_2121,2025-07-22 08:03:08,home,desktop,canada,email,82.0,0.0,1,2025-07-22,2025,7,July,22,Tuesday,8
session_1116,user_2121,2025-07-22 08:04:27,product_page,desktop,canada,email,79.0,3.0,1,2025-07-22,2025,7,July,22,Tuesday,8
session_1116,user_2121,2025-07-22 08:05:03,cart,desktop,canada,email,36.0,3.0,1,2025-07-22,2025,7,July,22,Tuesday,8
session_1116,user_2121,2025-07-22 08:06:11,checkout,desktop,canada,email,68.0,3.0,1,2025-07-22,2025,7,July,22,Tuesday,8
session_1116,user_2121,2025-07-22 08:08:16,confirmation,desktop,canada,email,125.0,0.0,1,2025-07-22,2025,7,July,22,Tuesday,8
session_1117,user_1834,2025-05-14 17:11:31,home,tablet,usa,google,130.0,0.0,1,2025-05-14,2025,5,May,14,Wednesday,17
